rep16_frac2,dem16_frac2,dem08_frac2,dem12_frac2,rep08_frac2,rep12_frac2,LessThanHighSchool,AtLeastHighSchoolDiploma,AtLeastBachelorsDegree,MedianEarnings2010dollars,PovertyRatebelowfederalpovertythreshold,Managementprofessionalandrelatedoccupations,Serviceoccupations,Salesandofficeoccupations,Farmingfishingandforestryoccupations,Constructionextractionmaintenanceandrepairoccupations,Productiontransportationandmaterialmovingoccupations,Uninsured,Unemployment
0.628298102,0.371701898,0.572520185,0.521197008,0.427479816,0.478802993,13.1,86.9,13.5,22688.39365,11,25.6,17,18.35,2.3,12.1,24.7,0.162,0.069
0.689767283,0.310232717,0.490422721,0.482820681,0.509577279,0.517179319,12.9,87.1,16.6,23358.27715,16.35,29.2,16.65,23.35,1.75,7.85,21.25,0.123,0.069
0.664281269,0.335718731,0.515564779,0.472018752,0.484435221,0.527981248,13.4,86.6,15,23835.91111,11.1,31.8,20.9,17.65,2.9,7.55,19.15,0.129,0.052
0.637773298,0.362226702,0.522621251,0.497174323,0.477378749,0.502825677,7.4,92.6,17.8,30373.86572,7.6,28.55,14.75,22.8,1.9,12.95,19.15,0.092,0.053
0.461069576,0.538930424,0.61372678,0.602836987,0.38627322,0.397163013,11.2,88.8,24.6,23121.45492,16.85,29.95,18.4,25.65,0.6,6.95,18.45,0.112,0.054
0.574797688,0.425202312,0.538940582,0.533977822,0.461059418,0.466022178,7.9,92.1,19.6,27864.56222,11.25,30.25,17,24.1,1.4,9.05,18.3,0.095,0.044
0.573716927,0.426283073,0.547275452,0.51359356,0.452724549,0.48640644,6.4,93.6,26.5,29465.88984,8.05,35.85,15.3,23.75,1.1,8.4,15.6,0.076,0.039
0.581203802,0.418796199,0.593777603,0.570504778,0.406222397,0.429495223,9.5,90.5,18.5,27996.89905,10.15,29.1,14.5,20.85,1.75,11.65,22.2,0.103,0.051
0.631939065,0.368060935,0.491082189,0.448267507,0.508917812,0.551732493,20.5,79.5,22.6,23662.77746,11.85,27.05,14.7,20.7,2.75,9.25,25.6,0.152,0.045
0.69453467,0.30546533,0.476217441,0.447747142,0.52378256,0.552252858,12,88,14.9,27898.23556,10.55,26.3,14.15,24.1,1.9,8.7,24.8,0.106,0.044
0.71287536,0.28712464,0.460645415,0.436342367,0.539354585,0.563657633,9.3,90.7,18,25167.59016,10.9,31.95,22.45,22.45,1.2,7.05,14.9,0.108,0.048
0.667237213,0.332762787,0.518583725,0.468998862,0.481416275,0.531001138,10.4,89.6,20,27503.02222,10.65,28.2,17.2,25.85,2.15,9.3,17.35,0.091,0.037
0.709595583,0.290404417,0.444921713,0.403957597,0.555078287,0.596042403,8.9,91.1,14.5,23159.97175,14.55,28,16.25,24.3,2.85,10.95,17.65,0.113,0.053
0.595843217,0.404156783,0.549001052,0.523313335,0.450998949,0.476686665,8,92,18.6,30377.92445,7.45,31.1,14.8,22.45,1.1,12.3,18.3,0.089,0.045
0.540680577,0.459319423,0.605761144,0.56799181,0.394238856,0.43200819,8.1,91.9,21.2,25934.83365,11.3,30.4,16.75,24.65,0.5,7.55,20.2,0.099,0.057
0.714188267,0.285811733,0.461513893,0.418360864,0.538486107,0.581639136,7.4,92.6,19.2,27268.0527,4.95,26.65,20.2,19.25,2.45,11.35,20.15,0.101,0.046
0.622855239,0.377144761,0.605401235,0.556181534,0.394598765,0.443818466,11.8,88.2,13.5,26272.00794,9.5,29.5,12.8,18.6,2.3,9.4,27.45,0.114,0.052
0.649076517,0.350923483,0.511531365,0.507535358,0.488468635,0.492464642,15.2,84.8,12.9,25957.46445,11.45,27.05,18.95,21.2,2.65,8.9,21.2,0.133,0.062
0.723262691,0.276737309,0.474033816,0.406070058,0.525966184,0.593929942,8.7,91.3,18.5,25277.95651,9.55,26.05,16.6,28.8,1.9,10,16.75,0.111,0.05
0.621299005,0.378700995,0.587271083,0.535785953,0.412728917,0.464214047,9.8,90.2,14.9,24879.94857,11.3,26.4,15.25,20.85,3.15,10.1,24.2,0.128,0.062
0.527428732,0.472571268,0.616958344,0.616164083,0.383041656,0.383835918,10.7,89.3,17,25891.22381,10.85,28.35,15.95,23.15,0.5,10.2,21.9,0.086,0.061
0.6989231,0.3010769,0.526203966,0.460291248,0.473796034,0.539708752,21,79,15,24854.68635,10.95,23.3,13.65,19.8,2.5,11,29.75,0.152,0.043
0.551874106,0.448125894,0.471887363,0.44127356,0.528112637,0.55872644,7.3,92.7,40.2,36673.19048,6.6,43.7,11.95,26.45,0.95,7.9,9.05,0.08,0.043
0.736002164,0.263997836,0.452952278,0.415527611,0.547047722,0.584472389,18.2,81.8,17,26790.78286,8.45,33.1,13,15.3,1.3,12.35,24.95,0.167,0.064
0.656562768,0.343437232,0.495756366,0.479133226,0.504243635,0.520866774,17,83,17.8,18562.84445,18.05,34.2,18.3,18.95,2.9,7.35,18.25,0.132,0.047
0.65802869,0.34197131,0.530586624,0.498919153,0.469413376,0.501080847,8.7,91.3,14.6,27648.23651,8.75,29.45,14.1,20.9,2.3,11,22.3,0.102,0.044
0.536840913,0.463159087,0.61745033,0.593687575,0.382549671,0.406312425,10.3,89.7,17.6,24628.30381,13.35,27.9,19.75,21.05,0.25,9.05,21.95,0.097,0.064
0.688482745,0.311517256,0.472565648,0.409213551,0.527434352,0.59078645,6.7,93.3,27.2,27358.44572,8.45,33,16.9,23.7,0.8,9.8,15.75,0.098,0.058
0.506607739,0.493392261,0.605370065,0.574808184,0.394629935,0.425191816,10.6,89.4,25.3,26345.32603,8.7,33.25,17.8,24.95,0.55,7.8,15.75,0.091,0.048
0.697118606,0.302881394,0.51992717,0.455709944,0.48007283,0.544290056,13.1,86.9,18.1,25169.97016,11.25,25.85,17.9,23.55,3.4,10.05,19.3,0.138,0.047
0.60397537,0.39602463,0.584198556,0.560641628,0.415801444,0.439358373,11.8,88.2,16.5,22316.32445,13.2,27.8,15.55,22.45,2.7,10.25,21.15,0.121,0.057
0.5790938,0.4209062,0.612473009,0.574092247,0.387526991,0.425907753,8.4,91.6,14.9,24687.74603,13.8,28.6,16.1,20.6,1.15,9,24.55,0.105,0.064
0.679086797,0.320913203,0.507289204,0.445274121,0.492710796,0.554725879,15.7,84.3,14.4,24040.65651,10.5,25.25,14.75,20.75,4.05,11.85,23.35,0.143,0.047
0.714583333,0.285416667,0.481626271,0.453588252,0.51837373,0.546411748,8.9,91.1,17.4,28909.56699,9.25,30.95,19.1,20.5,1.3,9.75,18.35,0.095,0.057
0.625471489,0.374528511,0.502330509,0.499474238,0.497669492,0.500525762,11.6,88.4,17.5,24936.03588,8.05,31.65,14.25,24.85,2.7,8.65,17.85,0.102,0.052
0.709728116,0.290271884,0.414253898,0.384671533,0.585746102,0.615328467,8.8,91.2,21.6,29828.72318,7,32.85,13.5,23.55,3.15,9.25,17.75,0.085,0.045
0.676873943,0.323126057,0.460607124,0.447560976,0.539392876,0.552439024,8.8,91.2,18.9,28543.82476,7.6,33.15,14.9,25.3,2.3,11.95,12.35,0.106,0.057
0.621074669,0.378925332,0.506619594,0.486556027,0.493380406,0.513443973,9.7,90.3,16.4,28962.82286,9.3,29.1,13.45,22.6,1.2,8.3,25.4,0.11,0.076
0.715160245,0.284839755,0.481875966,0.431825968,0.518124034,0.568174032,10.5,89.5,15.4,26884.88921,9.9,27.3,15.3,21.1,1.7,10.05,24.55,0.109,0.051
0.653466583,0.346533417,0.50447864,0.46598056,0.49552136,0.53401944,9.5,90.5,20.2,25240.5854,10.8,31.9,15.5,22.75,3.55,9.4,16.9,0.114,0.055
0.697362794,0.302637206,0.476286174,0.43549507,0.523713826,0.56450493,9.6,90.4,15.5,28828.41175,10.7,32.15,15.6,21.95,0.9,12.65,16.75,0.098,0.046
0.665512066,0.334487934,0.474212191,0.469720906,0.525787809,0.530279094,10.8,89.2,19.9,25992.03143,13.65,27.9,18.2,18.35,1.1,11.2,23.2,0.119,0.066
0.609334889,0.390665111,0.630709843,0.606618453,0.369290157,0.393381547,13.2,86.8,11.5,26203.3292,11.3,26.6,17.3,17.6,1.8,9.9,26.8,0.118,0.052
0.740186916,0.259813084,0.427299703,0.388877933,0.572700297,0.611122067,11.2,88.8,15.9,26379.65048,10.65,30.25,15.25,23.25,2.05,11.6,17.65,0.109,0.044
0.770234987,0.229765013,0.416618911,0.366232326,0.583381089,0.633767674,9.9,90.1,18.3,26314.30127,9.8,32.7,14.5,19.05,2.85,9.8,21.1,0.106,0.04
0.628464238,0.371535762,0.500834327,0.475611156,0.499165673,0.524388844,8.1,91.9,19.2,30420.92826,8.5,32.05,14.25,23,1.6,10,19.1,0.083,0.054
0.602712777,0.397287223,0.624245524,0.585779453,0.375754476,0.414220547,12.6,87.4,15,25470.27492,10.6,25.75,15.55,20.45,2.1,12.5,23.65,0.113,0.057
0.597599638,0.402400362,0.538227263,0.536061461,0.461772737,0.463938539,10,90,16.6,27425.66,11.8,29.5,15.45,26.25,0.4,9.35,19.05,0.097,0.07
0.502419355,0.497580645,0.604002859,0.582705854,0.395997141,0.417294146,8.5,91.5,30.1,20939.99397,15.5,37.3,14.1,22.7,1.75,9.4,14.75,0.146,0.063
0.295946994,0.704053006,0.711088505,0.681324297,0.288911495,0.318675703,5,95,50.8,22929.76889,18.6,44.35,17.8,23.8,0.45,5.85,7.75,0.099,0.038
0.602084869,0.397915131,0.552837275,0.5396392,0.447162725,0.4603608,10.6,89.4,15.9,25818.70667,9,26.9,17.7,23.05,1.2,12.35,18.8,0.101,0.057
0.727956989,0.272043011,0.481453155,0.447532064,0.518546845,0.552467936,10.3,89.7,13.8,25437.69143,10,23.95,19.2,20.7,3.4,11.2,21.55,0.118,0.057
0.690301249,0.309698751,0.516528926,0.438147263,0.483471074,0.561852737,10,90,16.7,27449.91461,8.65,35.55,14.75,23.1,2.2,7.2,17.25,0.098,0.037
0.585812663,0.414187337,0.581709412,0.579166441,0.418290588,0.420833559,13.7,86.3,14.8,24475.9781,13.35,26.35,18.65,19.4,0.8,9.95,24.85,0.113,0.08
0.451726918,0.548273082,0.609306574,0.590182698,0.390693426,0.409817303,6.8,93.2,29.6,30823.68476,9.9,37.15,15.1,26.45,0.4,8,12.9,0.086,0.053
0.650648522,0.349351478,0.5216043,0.503284072,0.4783957,0.496715928,18.5,81.5,13.1,25050.52762,12.35,22.5,16.9,15.8,1.6,11.35,31.85,0.145,0.057
0.699196885,0.300803115,0.465473733,0.468521575,0.534526268,0.531478425,12.6,87.4,10.5,25315.76476,15.05,22.2,17.3,27.45,1.4,8.15,23.55,0.125,0.045
0.84979525,0.15020475,0.272534982,0.222309014,0.727465018,0.777690986,14.1,85.9,15.9,26966.61302,5.75,32.45,15.2,21.75,4.25,7.55,18.8,0.119,0.027
0.666833292,0.333166708,0.449109721,0.43904209,0.550890279,0.56095791,7,93,18.2,31752.24476,8,33.45,11.95,26.8,0.85,15.85,11.1,0.091,0.059
0.73966034,0.26033966,0.41583605,0.395178689,0.58416395,0.604821311,12,88,17.9,25646.52889,12.85,29.45,15.1,23.1,1.1,8.65,22.6,0.103,0.055
0.666707295,0.333292705,0.44498411,0.433054514,0.55501589,0.566945486,8.6,91.4,24,27009.60953,7.9,31.55,16.3,23.65,0.7,8.45,19.3,0.08,0.051
0.544841175,0.455158825,0.54767499,0.547653372,0.45232501,0.452346628,14.3,85.7,18.7,27821.11016,12.65,29.2,15.75,22,0.85,9.2,22.95,0.132,0.067
0.708274895,0.291725105,0.415700517,0.403171008,0.584299483,0.596828992,13.3,86.7,22.6,31419.91016,10.5,29.45,19.5,24.25,0.9,11.6,14.3,0.089,0.039
0.628582724,0.371417276,0.562854108,0.517172086,0.437145892,0.482827914,10.4,89.6,16.6,26460.24857,6.55,29.9,14.25,19.15,3,10.1,23.5,0.107,0.048
0.714613444,0.285386557,0.487675308,0.451051954,0.512324692,0.548948046,12.4,87.6,14.7,23500.10413,12.1,28.45,15.75,25.45,2.4,11.45,16.5,0.117,0.071
0.714479393,0.285520607,0.473407056,0.460739952,0.526592944,0.539260048,11.7,88.3,15.1,24272.6581,13.75,30.85,13.45,20.35,1.15,8.55,25.7,0.118,0.056
0.723381826,0.276618174,0.446192212,0.39041235,0.553807788,0.60958765,12.3,87.7,17.6,23309.01143,14.05,28.25,18.7,23.75,3.1,9.2,17,0.105,0.054
0.535467953,0.464532047,0.579341079,0.58093479,0.420658921,0.41906521,15.7,84.3,19.8,27409.40762,12.85,27.95,14.9,21.9,0.95,9.05,25.25,0.117,0.055
0.81359058,0.18640942,0.323285398,0.272149274,0.676714602,0.727850726,11.2,88.8,19.3,25625.10572,9.85,29.15,16.1,23.45,1,8.85,21.45,0.113,0.041
0.820779221,0.179220779,0.338446475,0.29026098,0.661553525,0.70973902,13.5,86.5,16.3,25729.93524,8.9,29.1,15.8,21.6,4.85,7.65,21.1,0.132,0.047
0.730227681,0.269772319,0.399944835,0.375377101,0.600055165,0.624622899,12.5,87.5,16.7,22057.86794,11.55,31.35,14.95,24.65,1.45,6.95,20.55,0.103,0.054
0.68819848,0.31180152,0.514188903,0.445717858,0.485811097,0.554282142,12.8,87.2,16.1,23942.39397,11.35,30.55,15.45,21.9,1.25,9.65,21.15,0.11,0.041
0.770439499,0.229560501,0.373487171,0.326306716,0.626512829,0.673693284,8.8,91.2,19.8,29838.62413,4.9,29.45,16.6,23.65,1.5,9.6,19.2,0.087,0.041
0.736726875,0.263273125,0.457084815,0.388619546,0.542915185,0.611380454,8.3,91.7,16.4,25374.53175,9.4,31.7,16.9,20.15,2.55,7.6,21.05,0.108,0.041
0.438406885,0.561593115,0.574331124,0.572071731,0.425668876,0.427928269,9.1,90.9,32.8,32351.68699,9.85,37.7,14.9,29.25,0.25,7.4,10.55,0.094,0.054
0.614373335,0.385626665,0.490389461,0.473303778,0.509610539,0.526696222,11.5,88.5,17.3,28928.28254,11.7,28.2,17.15,28.45,0.7,10.95,14.45,0.115,0.046
0.536055604,0.463944396,0.559793083,0.54769451,0.440206918,0.45230549,7.9,92.1,21.7,22880.66667,10.35,34.1,18.75,21.75,0.95,8.1,16.35,0.092,0.051
0.707345511,0.292654489,0.468714448,0.464369616,0.531285552,0.535630384,9.7,90.3,20.8,24542.55175,12.5,36.8,15.75,16.5,5.95,10.5,14.45,0.136,0.048
0.744204797,0.255795203,0.454747027,0.406825153,0.545252973,0.593174847,10.7,89.3,18.2,24299.90254,10.7,27.05,15.4,25.4,3.3,9.7,19.2,0.12,0.042
0.492322227,0.507677773,0.573641139,0.569744553,0.426358861,0.430255447,9.5,90.5,29.7,29372.02921,12.45,34.25,16.2,25.15,0.35,8.2,15.95,0.105,0.064
0.72466188,0.27533812,0.45079515,0.386990596,0.54920485,0.613009404,9.4,90.6,16.1,25299.70572,8.8,30.25,15.2,29.4,2.55,8.45,14.1,0.096,0.034
0.865747801,0.134252199,0.183414044,0.157830128,0.816585956,0.842169872,13.5,86.5,22.4,21611.31207,6.4,31.95,18.25,20.4,4.3,8.05,17.1,0.12,0.034
0.432414698,0.567585302,0.582921635,0.571129525,0.417078366,0.428870475,4.7,95.3,47.2,17362.7308,19.3,42.85,17.15,23.15,1.4,5.85,9.6,0.099,0.039
0.608674345,0.391325656,0.561876362,0.537784796,0.438123638,0.462215204,11.9,88.1,16.5,27001.76159,10.25,28.55,19.15,19.9,1.55,11.05,19.65,0.138,0.066
0.736290604,0.263709396,0.455991875,0.42852292,0.544008125,0.57147708,12.7,87.3,12.3,24608.36159,11.4,30,16.15,19.25,1.4,8.1,25.1,0.131,0.04
0.647123691,0.35287631,0.51894136,0.519637978,0.48105864,0.480362022,10.6,89.4,15.6,22989.47429,16.65,23.95,16.5,22.4,1.9,6.45,28.75,0.11,0.051
0.74962875,0.25037125,0.437712344,0.404500866,0.562287656,0.595499134,13.9,86.1,13.5,24852.98699,15.65,29.3,14.65,23.15,1.6,7.2,24.15,0.124,0.063
0.609048318,0.390951682,0.569657043,0.560639399,0.430342957,0.439360601,16.3,83.7,14.9,25086.09588,15.55,23.3,18.85,20.75,0.65,8.65,27.8,0.124,0.073
0.587535794,0.412464206,0.503170642,0.49021599,0.496829358,0.50978401,5.4,94.6,26.7,32165.87619,6.8,36.2,15.1,28.45,0.4,10.1,9.7,0.077,0.051
0.610407598,0.389592402,0.496304118,0.479067154,0.503695882,0.520932846,10.9,89.1,19.4,27505.87715,12,31.45,17.35,22.55,1.8,10.55,16.3,0.121,0.045
0.742109039,0.257890961,0.46440794,0.441425547,0.53559206,0.558574453,15.6,84.4,10.8,22831.21397,12.8,28.65,14.65,16.45,3,10.85,26.4,0.141,0.049
0.614918615,0.385081385,0.543278186,0.529656781,0.456721814,0.470343219,11.7,88.3,18,25263.2654,13.95,28.25,17.4,24.85,0.75,9.3,19.45,0.109,0.071
0.641590442,0.358409558,0.543783423,0.49974178,0.456216578,0.50025822,10.1,89.9,19.3,24443.40794,10.15,28.85,14.45,21.8,0.75,9,25.1,0.102,0.058
0.504446547,0.495553453,0.615114394,0.575105718,0.384885606,0.424894282,8.8,91.2,26.3,21966.91302,8.2,33.45,18.65,20.55,2.7,7.85,16.8,0.097,0.047
0.60465516,0.39534484,0.497330438,0.505221666,0.502669563,0.494778334,14.6,85.4,20.8,25009.82127,14.25,28.05,15.65,27.9,1.1,8,19.3,0.144,0.053
0.61598588,0.38401412,0.614261785,0.574010747,0.385738215,0.425989253,10.2,89.8,16,27137.24857,10.25,26.75,16.05,21.15,1.45,11.45,23.15,0.107,0.055
0.667253521,0.332746479,0.492380952,0.458528699,0.507619048,0.541471302,11.3,88.7,15.7,25833.55651,12.25,29.55,16.5,20.95,3.3,8.8,20.95,0.124,0.056
0.553333648,0.446666352,0.46841038,0.44156253,0.53158962,0.55843747,7.1,92.9,35,29702.98635,9.8,40.6,15.1,26.85,0.45,8.25,8.8,0.14,0.063
0.789446981,0.210553019,0.324276169,0.289949749,0.675723831,0.710050251,11.6,88.4,21.3,19138.11111,12,25.15,22.45,17.7,7.3,14.45,12.95,0.23,0.139
0.62422789,0.37577211,0.433173246,0.386103319,0.566826754,0.613896681,9.5,90.5,27.3,21440.22635,14.5,31.35,17.8,28.6,0.75,8.4,13.1,0.174,0.07
0.89625712,0.10374288,0.174366099,0.108204945,0.825633901,0.891795056,9.6,90.4,16.7,21328.4873,13.5,26.25,19.5,16.75,5.85,16.9,14.7,0.177,0.047
0.799020871,0.200979129,0.347150259,0.309574468,0.652849741,0.690425532,12.8,87.2,12.1,21071.84889,15,25.4,19.8,18.3,8.25,11.25,17,0.215,0.12
0.788590847,0.211409153,0.265641888,0.221411192,0.734358112,0.778588808,15.4,84.6,15.9,21350.02667,14.95,27.95,17.55,21.6,5.15,11.45,16.25,0.228,0.061
0.342353424,0.657646577,0.668881186,0.603363206,0.331118814,0.396636794,8,92,43.2,28633.3781,9.95,33.6,20.45,21.55,1.25,14.7,8.4,0.222,0.067
0.774782609,0.225217391,0.337598693,0.315552892,0.662401307,0.684447108,12.8,87.2,23.9,29129.06222,14.5,35.9,11.3,22.15,2.05,17.75,10.9,0.193,0.086
0.665364583,0.334635417,0.412957598,0.363799183,0.587042402,0.636200817,9,91,22.5,24025.47683,13.85,30.2,16.85,21.45,2.15,14.4,15,0.202,0.099
0.749361475,0.250638525,0.280164904,0.234785083,0.719835096,0.765214917,9.4,90.6,26.2,24070.21207,10.65,34.8,15.8,26.35,1.1,10.7,11.15,0.157,0.06
0.802414231,0.197585769,0.325295923,0.280770112,0.674704077,0.719229888,17.1,82.9,12.9,22588.66603,18.75,25.15,19,21.2,4.7,18.05,11.85,0.235,0.1
0.851024209,0.148975791,0.231441048,0.204924543,0.768558952,0.795075457,11.4,88.6,17.5,22245.58064,14.9,31.95,20.35,19.5,3.35,12.5,12.35,0.172,0.072
0.788461539,0.211538462,0.307060755,0.28342246,0.692939245,0.71657754,18.1,81.9,22.6,22400.14572,16.1,26.4,15.65,15.8,8,15,19.1,0.278,0.09
0.737018822,0.262981179,0.320307159,0.309270647,0.679692841,0.690729353,18,82,16.7,23329.98603,17.1,27.15,16.5,25.7,2.7,12.7,15.25,0.225,0.083
0.893558523,0.106441477,0.172327828,0.128924516,0.827672172,0.871075484,12,88,16.2,23050.32191,8.5,28.75,16.6,20,3.3,16.95,14.4,0.165,0.058
0.851682176,0.148317824,0.174322733,0.133058652,0.825677267,0.866941348,21.2,78.8,15.7,22429.00508,15.9,27.55,15,20.35,10.7,12.4,14.05,0.232,0.055
0.821862348,0.178137652,0.173441734,0.219269103,0.826558266,0.780730897,31.1,68.9,5.3,24248.01937,13.55,30.95,6.9,5.4,22.55,16.35,17.9,0.314,0.066
0.802024747,0.197975253,0.32037037,0.288832914,0.67962963,0.711167087,15.3,84.7,14.4,24283.08635,11.6,27.1,21.05,17.6,6.65,11.35,16.2,0.199,0.13
0.806261343,0.193738657,0.265075922,0.233069481,0.734924078,0.766930519,7.1,92.9,24.5,24465.97365,12.85,31.8,14.45,21.55,0.9,19.75,11.55,0.179,0.071
0.76225426,0.237745741,0.313832364,0.324677003,0.686167636,0.675322997,15.5,84.5,14.6,25154.25588,11.7,25.3,19.9,22.95,4.3,12.8,14.8,0.198,0.075
0.910172655,0.089827345,0.123813454,0.058876812,0.876186546,0.941123188,8.3,91.7,18.5,21745.67969,14,25.3,13.95,22.1,5.35,15.2,18.15,0.205,0.045
0.862716154,0.137283847,0.184735473,0.141682701,0.815264527,0.858317299,15,85,19.8,21377.59492,9.4,27.6,17.3,19.45,8,13.4,14.2,0.253,0.065
0.829518657,0.170481343,0.279447813,0.269262521,0.720552187,0.730737479,16.5,83.5,12.6,25165.37334,13.75,25.65,17.55,26.05,2.65,14.85,13.25,0.23,0.091
0.800984378,0.199015622,0.283403121,0.258278146,0.716596879,0.741721854,23.8,76.2,11.5,24622.82159,16.2,26.15,16.5,16.5,14.25,10.1,16.45,0.277,0.051
0.843394003,0.156605997,0.254929221,0.223882553,0.745070779,0.776117447,14.3,85.7,12.3,19173.7727,18.85,26.4,20.85,18.85,5.15,11.65,17.15,0.213,0.093
0.896302592,0.103697408,0.161182595,0.116360064,0.838817405,0.883639936,14.2,85.8,17.8,24821.69397,10.5,29.35,12.6,24.1,5.5,12.9,15.6,0.204,0.06
0.776310228,0.223689772,0.268121357,0.261264032,0.731878643,0.738735968,28.4,71.6,12.1,22906.34064,13.9,24.85,14.2,18.5,11.9,11.15,19.35,0.283,0.064
0.73211668,0.26788332,0.365577537,0.323722352,0.634422464,0.676277648,8.6,91.4,23.2,24769.07651,11.55,30.9,17.05,26.65,0.75,13.15,11.5,0.187,0.084
0.472700026,0.527299974,0.535121923,0.522554262,0.464878077,0.477445738,6.5,93.5,41.8,15180.80476,22.2,38.3,19.95,22.6,2.55,8.05,8.5,0.177,0.064
0.804220086,0.195779915,0.265316329,0.24066182,0.734683671,0.75933818,8.1,91.9,22.3,19726.3908,18,31.65,18.7,19.95,4,13.95,11.75,0.205,0.099
0.816576087,0.183423913,0.27309008,0.252390057,0.72690992,0.747609943,9.8,90.2,15.5,20544.10826,15.1,27.85,23.25,19.45,6.25,11.65,11.55,0.227,0.058
0.766839378,0.233160622,0.30669668,0.291304348,0.69330332,0.708695652,23.4,76.6,11.4,26300.20254,15.2,21.05,16,18.35,8.45,21.45,14.55,0.289,0.091
0.881581542,0.118418458,0.127527826,0.058275548,0.872472174,0.941724452,4.8,95.2,30,8699.575238,33.35,30.7,19.65,28.5,1.3,10.05,9.85,0.163,0.055
0.807234886,0.192765114,0.242667858,0.203454333,0.757332142,0.796545667,25.1,74.9,9.4,21954.40953,13.25,23.15,16.85,18.4,7.8,11.8,22,0.247,0.061
0.68905777,0.31094223,0.407494279,0.392922402,0.592505721,0.607077598,10.3,89.7,18.2,25289.90953,13,27.4,18.7,26,0.75,10.75,16.4,0.167,0.059
0.89271137,0.10728863,0.180997625,0.105596107,0.819002375,0.894403893,7.7,92.3,15.6,22088.49651,13.8,33.95,12.15,18.5,5.9,12.15,17.3,0.18,0.041
0.837771068,0.162228932,0.237903226,0.229666391,0.762096774,0.770333609,24.9,75.1,10.3,24073.03429,21.35,30.95,14,16.2,13.3,12.3,13.35,0.316,0.047
0.828395537,0.171604463,0.287397358,0.274441088,0.712602642,0.725558912,16.3,83.7,13.8,23086.48635,14.75,25,18.3,23.9,2.6,11.15,19.1,0.212,0.08
0.704439746,0.295560254,0.369291622,0.344319776,0.630708378,0.655680224,17.9,82.1,18.9,21540.3727,13.3,31.9,14.9,17.7,10.2,7.95,17.35,0.24,0.081
0.70433668,0.29566332,0.460540738,0.457596463,0.539459262,0.542403537,17.9,82.1,11.9,22878.52572,17.75,25.2,19.85,21.3,1.8,19.6,12.25,0.188,0.116
0.500463177,0.499536823,0.504271632,0.439324818,0.495728368,0.560675183,11,89,31.6,25906.57619,7.8,28.35,16,23.3,3.05,20.55,8.8,0.286,0.057
0.754756871,0.245243129,0.31175641,0.276085524,0.68824359,0.723914476,16.7,83.3,16.8,24348.95143,13.55,26.9,15.5,26.7,5.45,10.55,14.85,0.224,0.066
0.603029674,0.396970326,0.464554761,0.440218533,0.535445239,0.559781467,6.7,93.3,36.1,26245.9254,15.8,32.7,16.45,20.55,1.35,21.75,7.2,0.198,0.114
0.808819906,0.191180094,0.281469721,0.260869565,0.718530279,0.739130435,20,80,17.4,21849.41429,13.9,28.65,18.15,21,7.75,7.2,17.25,0.252,0.084
0.748625062,0.251374938,0.386625143,0.320915381,0.613374857,0.67908462,10.8,89.2,21.1,25274.77397,12.5,30,19,25.35,0.65,7.65,17.35,0.12,0.062
0.542422045,0.457577955,0.564029889,0.569235226,0.435970111,0.430764774,24,76,9.5,23107.07842,22.1,23.55,24.4,26.05,1.3,8.25,16.45,0.14,0.114
0.702733813,0.297266187,0.493324775,0.424455376,0.506675225,0.575544624,12,88,24.7,26599.86064,11.95,29.5,19.1,23.25,0.65,9.85,17.6,0.113,0.087
0.577994626,0.422005374,0.521393081,0.471090138,0.478606919,0.528909862,14.6,85.4,20.8,30350.58032,10.1,27.55,11.05,26.3,0.55,10.8,23.8,0.147,0.116
0.788982674,0.211017326,0.38972332,0.342173913,0.61027668,0.657826087,24.4,75.6,10.9,21936.44953,12.75,28.8,21.45,17.45,0.6,16.6,15.1,0.106,0.044
0.606520885,0.393479115,0.529107143,0.499079642,0.470892857,0.500920358,10.8,89.2,16.1,26365.48064,11.3,23.8,16.35,24.75,1.7,10,23.3,0.129,0.095
0.699349064,0.300650936,0.538199697,0.428571429,0.461800303,0.571428571,15.7,84.3,12.5,28557.72,12.45,28.15,21.1,18.8,1.75,15.95,14.2,0.135,0.1
0.645010925,0.354989075,0.524401534,0.507617729,0.475598466,0.492382272,13.1,86.9,15.9,25425.17461,11.4,29.45,17.95,21.55,1.15,9.8,20.15,0.135,0.089
0.665425202,0.334574798,0.506877709,0.431302521,0.493122291,0.568697479,19.4,80.6,12.3,25538.82667,13.4,21.5,17.9,20.7,2.7,8.95,28.25,0.161,0.08
0.400764509,0.599235491,0.589283116,0.53624102,0.410716884,0.46375898,7.7,92.3,41.2,20303.03524,20.55,42.05,17.85,23.95,0.45,6.1,9.65,0.13,0.08
0.725455047,0.274544953,0.467748479,0.382084985,0.532251521,0.617915015,14.2,85.8,12.1,25106.91905,15.8,26.7,18.5,25.7,1.15,11.35,16.65,0.121,0.092
0.750033365,0.249966636,0.459084775,0.334970911,0.540915225,0.665029089,12,88,16.4,25470.6708,11.4,28.55,15.2,21.95,2.9,12.5,18.95,0.121,0.102
